user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AE7KNFTA67ELQJJBKJYU4MNFW57Q,B07H6BM4TF,14:05.9,1,Money refunded,"Send it back, did not fit, money was refunded",4,482.529,1
AE7KNFTA67ELQJJBKJYU4MNFW57Q,B07Q22LQ9Z,44:59.6,4,Little bit small,Nice,5,2863853.732,0
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B08KSTZWSK,09:05.8,2,Whoever put these together was either reusing materials or a lazy designer,"SO they either took random scraps of things laying around for these or they designed them horribly... The stones in many places don't even go where they are, they're simply glued on and look out of place for their spot they're in. Many little stones have the same issue. Seems like a very poor design which is sad because other than that I love the glass stones on these and the design. It could have been amazing but instead it just looks lazy or thrown together.",1,-1,0
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B08HQFDXYV,10:53.2,4,Cute necklace,"Pretty cute necklace, very blingy! Quality is ok for the price, I don't see any quality issues at all.",2,3787307.418,0
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B08P73Z99N,16:13.3,5,Nice hoodie!,"Fits perfectly, looks great, keeps me warm. Couldn't ask for more!",3,281120.096,0
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B09BQTY99W,29:13.7,2,Cheap cheap cheap- not happy,I honestly should have seen it when I ordered but the hands and gloves are more of an Oscar the Grouch green and the head is like neon green. BIG difference and they look goofy together! The gloves are very generic and not formed like the Grinch's hands at all! The hat is too short and super thin/ cheap. The santa coat is paper thin and CHEAP. The pants fit okay and seemed decent but the color is just awful. The mask sadly is like smashed inwards and it fits weird on my face. The eye holes are SUPER small and it's like looking thru a pinhole camera trying to see out of this mask!<br /><br />Just terrible in every aspect and super cheap! This costume should have been $30-$40 for what it is!,4,3003180.375,0
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B09H5618LC,48:10.3,3,"Fit decently, drawstring far too small...","These are fair quality for the price, comfortable, look decent. My big complaint is the drawstring is SHORT and I had to tie knots in the ends to keep them form going into the waist band and disappearing. Then they just stabbed my waist non stop so I gave up and untied th string ends and let the string go into the waist. It's weird not having a drawstring but they're nice other than that.",5,6333536.639,1
AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B0BHZ3W9NQ,35:32.2,4,A little on the small side (if you have a decent size head),"As with most masks, not a great fit for those of us with bigger heads. But it is really nice looking and the detail on it is well done. As with any of these latex masks, it's stinky and needs to offgas for a bit so pull it out of the bag and shove it in the garage for at least a week or so.",6,29029641.89,0
AEA45B3KT25O2RMY76VRW2D67AXA,B00C97GX7Q,01:05.0,5,Five Stars,Very nice.,1,-1,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01DIXAQYK,01:33.0,5,A nice item.,Very lovely. Fits as expected. A nice item.,2,28,0
AEA45B3KT25O2RMY76VRW2D67AXA,B008J0B7HS,05:28.0,5,Five Stars,Lovely.,3,235,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01FGFY8AQ,21:20.0,3,Three Stars,Man found them uncomfortable.,4,49623352,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01EJ1JYFW,00:29.0,5,Five Stars,look like designer ones...got lots of compliments,5,7583949,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01EXXZSS8,11:26.0,5,Five Stars,beautiful,6,657,0
AEA45B3KT25O2RMY76VRW2D67AXA,B018VVFKUO,02:05.0,1,One Star,Flimsey material...see thru...not worth the money,7,6639,0
AEA45B3KT25O2RMY76VRW2D67AXA,B0190BO9L0,11:48.0,3,Three Stars,Missing crystal. Not gift quality. Sloppy manufacturing.,8,1976983,0
AEA45B3KT25O2RMY76VRW2D67AXA,B010Q2PJTI,17:18.0,2,with no interest in good quality workmanship,"Charms are too large. Gaudy. Gift for a child,perhaps, with no interest in good quality workmanship. A toy, and not a great bracelet.",9,330,1
AEA45B3KT25O2RMY76VRW2D67AXA,B016GQ9NCM,21:03.0,5,Silver Pandora Charms...,Lovely.,10,1073025,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01609435W,57:05.0,1,Egyptian Queen...headdress...,"Gaudy bright golden plastic, looks so phoney, it's not even a good child's costume. Plastic flakes fall off with even gentle handling. Does NOT look even CLOSE to the picture. JUNK. Not suitable for HUMANS or pets. To the garbage it went, as I didn't wish to handle this fake, phoney excuse for anything anyone would wish to place upon one's head. EV-VER. JUNK&#62; and expensive for what it is. TERRIBLE!!!!!!!!!! AVOID this company.",11,4926962,0
AEA45B3KT25O2RMY76VRW2D67AXA,B00SCER86A,09:05.0,5,Gold Tone Womens Tear Drop Rhinestone Accent.,"Metal was soft golden color, chains were sturdy...it looks exactly like the picture, which is a nice tough. Very beautiful for a costume for an adult or for a child. THIS was what I was looking for!!<br /><br />It does need to be handled with care, but it did NOT break in my hands as other brands of headgear do. Happy to have found this!",12,720,0
AEA45B3KT25O2RMY76VRW2D67AXA,B00NGW434S,23:16.0,5,Rose Gold Plated Brass Round Cut 4mm White....,"Very, very lovely item. AND it got here in two days. Beautifully made and simply lovely.",13,4313651,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01BXNS0X6,36:18.0,5,MagiDeal Women Wedding Scarf Crystal Rhinestone....,"Great, fun and well-made, brooches/ pendants with a<br />&#34;Queen Mother&#34; kind of size and splash.<br />A LOT of FUN to wear !",14,1739582,0
AEA45B3KT25O2RMY76VRW2D67AXA,B071H9FKGC,51:15.0,4,OURS Short Sleeve Pocket Tunice Women's V Casual...,"Nice dress for casual wear. Good to have around for indoor or outdoor wear, especially in summer heat. Looks nice. Washes well. Flimsey materisl though.",15,2301297,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01H0TWS6M,46:50.0,5,JJ Perfection Women's Solid 3/4 Sleeve Crew Neck...,"Love these light cardigan sweaters, perfect for layering with other tops...ordered several in different colors, as they are so versitile..and have no bulk, like so many other cardigans. They also wash like a great dream...I am thinking of ordering more in many colors...Thanks.",16,698135,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01MYGWCYN,43:01.3,5,DoubijuStretchy Flared Midi Skater Dress For...,"Buy true to size..I bought a larger size, and it is too big. Next time, I will buy my own size. Now I lost ten pounds, and the dress is too lareg again, but that is my problem, as I did not expect to lose the weight and it would have fit had I not lost the extra tonnage! I really like this particular company, as their clothing usually fits so well and true to size and the materials they use are COMFORTABLE and wash well in warm water and dry well on a low setting in my dryer....so the clothing is easy to maintain and, when I order my size, looks great on. I will wear this dress with a wide belt and I think no one will notice it is a bit large. I would rather have large than small, as I could gain the weight back!!!! Meanwhile, I am happy enough with my purchase AND I plan to buy exclusively from this VERY RELIABLEL Company!!!!!",17,942971.273,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01L7EF62O,15:39.0,5,"feels great, looks great","Soft, feels great, looks great, can wear anywhere...I love this dress! Wish it came in more colors!!!",18,257557.712,0
AEA45B3KT25O2RMY76VRW2D67AXA,B00QGMIYP4,25:22.0,5,I really like what this company makes,"I really like what this company makes. The sizing is just right and I get compliments on what I buy from them. Washing is easy, too, and the dress stretches after drying on a medium setting...so it fits perfectly. Washing it is easy too..just use a cool setting and you're golden. I now look for THIS BRAND when buying dresses, as so many run too small or are too thin...THIS dress is just perfect, as are every other item I have purchased from this company. I highly recommend this company and love the clothing I have bought from them. Their prices are reasonable too!!!",19,583.065,0
AEA45B3KT25O2RMY76VRW2D67AXA,B017HID54U,18:58.2,5,Mens X Shape Braces Adjustabl;e and Elastic...,Great for my husband who keeps breaking regular suspender clips.,20,10590816.14,0
AEA45B3KT25O2RMY76VRW2D67AXA,B015R1NWJ2,35:13.0,4,VamJump Womenb Plaid Tartan Hooded Cashmere...,"Nice looking, but the material does not have the feel of good cashmere...it's a bit more rough in texture than other cashmere items which I own. But it loos very nice on, and the hood is a great idea for a shawl, as one can wear it over or under a coat and have a nice wide and warm hood in a pretty and traditional pattern.",21,7913774.771,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01ILXPTEE,05:46.1,3,Windproof Travel Umbrella Aguder Golf...,"Cute, but VERY difficult to close, and when closed, no longer fits into the carry case. But it is a good umbrella otherwise, Just needs a lot of raw strength to close it after use!",22,433833.126,0
AEA45B3KT25O2RMY76VRW2D67AXA,B01MY5V6L0,42:56.2,1,Home Top Women's Slippers,"I wear a size 7 1/2, so I ordered the size 7-8. It was way too small! These people need to know AMERICAN SIZES and NOT just ""wing it,"" hoping for people NOT to complain about their feet being HURT by what are supposed to be COMFORTABLE slippers that FIT.  A TRAVESTY.",23,27067030.15,1
AEA45B3KT25O2RMY76VRW2D67AXA,B07NYP7WTR,16:10.3,5,Townshine Women's Round Neck Black Dress...with gossamer cape attached,"The dress fit perfectly and the side slit does not immediately appear, so with dark stockings it can not be as vampy as pictured...so I can actually wear this dress to an elegant affair without looking like it's Halloween...A nice surprise. I LOVE the attached cape, sparkling with dark glittering sequins, but not overmuch either. Just right for an elegant evening affair.  It fit perfectly which was lovely. For the price, it looks much more expensive. A WOW of a dress!",24,29896394.04,0
AEA45B3KT25O2RMY76VRW2D67AXA,B07YHKTP28,16:19.0,2,"aiShine Women's Large ""Soft?"" ""Cashmere Pashmina Shawl","SOFT???? Cashmere??? Not like any excuse for cashmere I've ever felt. That being said, the sparkle is nicely done. I just don;t know if I can stand the harsh, itchy material even through the dress fabric, never mind on my bare skin! Ugh! ITCHY! ITCHY! ITCHY!!! NOT SOFT at all. I might try lining it with materials on hand to make the inside NOT touch my skin so I can use it. Meanwhile, the sparkle makes it a contender for cutting up and making X-Mas decorations.",25,3608.734,0
AEA45B3KT25O2RMY76VRW2D67AXA,B07FMBN2QP,00:13.4,4,Ekaoeuer Sleepwear,"Way too lightweight. Otherwise, fits fine. Don't expect warm or cuddly.",26,33457434.38,0
AEA45B3KT25O2RMY76VRW2D67AXA,B081YQHV6C,45:08.2,5,Travel bag,"Light, easy to carry alone or to strap to luggage.",27,13772694.78,0
AEA45B3KT25O2RMY76VRW2D67AXA,B093H21B6R,54:48.0,3,CakCon Women's Summer Dress Casual loose swing dress,Well: it IS loose. Unflattering. Wrong fit.,28,39157779.83,0
AEASTKSRTMBQSHCDJ63LJLVA67HQ,B00ZWZP49U,46:30.1,5,Five Stars,i love it,1,-1,0
AEASTKSRTMBQSHCDJ63LJLVA67HQ,B077D1MT55,16:17.1,5,Five Stars,I love it,2,23243386.97,0
AEASTKSRTMBQSHCDJ63LJLVA67HQ,B07MJ3DT9K,46:48.2,1,Tarnished,Tarnished,3,74583031.05,0
AEASTKSRTMBQSHCDJ63LJLVA67HQ,B01ICIM5AY,53:15.5,5,Love it,Love it,4,387.296,0
AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,B01D81MOWY,42:42.0,5,Cute little slippers,Love thsee little slippers for our granddaughter.,1,-1,0
AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,B01N4ACZ5D,51:56.0,5,Adorable and well made,These socks are so adorable. Going to put them in easter baskets,2,4169354,0
AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,B01N5MZVN2,15:01.7,3,Three Stars,Very cute but tight. Not a true size that I was hoping for.,3,17598185.73,0
AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,B01LX7JE1X,47:38.1,5,Five Stars,Very nice support stockings. Love the colors.,4,10452756.34,0
AEC3OM2FAMJCX4FDJMQ2SIGBAF7A,B08CVPY3ZB,14:02.2,5,Husband loves these so much,Very well made.  Very comfortable.  Great value for money,5,112695984.1,0
AEC75WKIIIK4LDQFKNOKWNFZUYJA,B01D812NDE,07:33.0,5,Five Stars,wearing it now luv that its quality leather and great design,1,-1,0
AEC75WKIIIK4LDQFKNOKWNFZUYJA,B01MG1Z0MD,32:40.0,2,Two Stars,the sleeve linings won't stay put no way to tack them down i am returning this,2,11755507,1
AEC75WKIIIK4LDQFKNOKWNFZUYJA,B01M162U0C,33:01.0,4,Four Stars,they are average sports bras,3,21,0
AEC75WKIIIK4LDQFKNOKWNFZUYJA,B01GUP9TS2,34:10.0,4,Four Stars,average sports bras,4,69,0
AEC75WKIIIK4LDQFKNOKWNFZUYJA,B07335T8WQ,13:02.8,5,Five Stars,Very pretty,5,30530332.77,0
AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,B07DXGTXGS,31:27.7,4,Good purchase,"Very cute! My thighs aren't that big so I have a little slack on the boots, but other than that, I love them.",1,-1,0
AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,B07SKZXGT3,01:12.0,5,Good material,"Material is soft and has a good texture. It is not cheap material, is pretty thick. You would definitely get your money's worth from the quality. The color on the purple one is really rich and it sticks out the most from the two. I would agree that these ties are suitable for all occassions and would make a great gift.",2,23027384.3,0
AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,B07T2BM9RT,40:09.0,4,Quality leather,"This belt is really thick. I imagine that this will last a long time because of the quality leather that was used for this item. The advertisement states it has all season use, which I would agree. It holds bottoms up very well. The only things I don't like about is that the gold buckle looks like a brass color and the belt looks blue, not black. Other than that, I would recommend this item... it is very high quality leather.",3,430737.003,0
